Key,ACT/SAT Score,AP Math,AP Physics,Composite HS GPA
693201,-0.7420609177934744,-0.7650850060748775,-0.4493224333446499,0.20932790682705157
698820,-0.4519607852302507,-0.7650850060748775,-0.4493224333446499,0.2787460614882877
703316,-0.48822330180065365,-0.7650850060748775,-0.4493224333446499,-0.07012466450151371
706183,0.15724949315251902,-0.7650850060748775,-0.4493224333446499,0.46623441082974526
711953,-0.23438568580783292,-0.7650850060748775,-0.4493224333446499,0.002853395526964903
715766,-1.032161050356698,-0.7650850060748775,-0.4493224333446499,-2.0565518594230374
719637,-1.032161050356698,-0.7650850060748775,-0.4493224333446499,0.5706583016022031
721821,1.2886400101490914,-0.7650850060748775,-0.4493224333446499,0.49946019425734556
723883,0.31680456606229207,-0.7650850060748775,-0.4493224333446499,-0.15378244063172164
728060,0.15724949315251902,-0.7650850060748775,-0.4493224333446499,0.26213316977448725
735369,-0.37943575208944474,-0.7650850060748775,-0.4493224333446499,0.43894180301421704
745404,-0.8073334476201997,-0.7650850060748775,-0.4493224333446499,-0.29261874995419357
749707,0.3458145793186144,-0.7650850060748775,-0.4493224333446499,0.01531306431231501
751063,-0.23438568580783292,1.3067246560709331,-0.4493224333446499,0.6418564089470606
760036,-0.002305579757253995,-0.7650850060748775,-0.4493224333446499,-2.0565518594230374
764605,-2.2650866137503987,-0.7650850060748775,-0.4493224333446499,-2.0565518594230374
767736,1.0710649107266736,-0.7650850060748775,-0.4493224333446499,0.5943910040504888
768022,-4.513362641115382,-0.7650850060748775,-0.4493224333446499,0.3428243580986593
769906,-0.32866822889088065,0.5416396499960556,1.7757065597244894,0.6774554626194892
770427,0.8027222881056917,3.155088962137922,0.8770616930351895,0.5635384908677171
771550,0.12823947989619666,-0.7650850060748775,-0.4493224333446499,0.6537227601712035
772768,-0.30691071894863886,-0.7650850060748775,-0.4493224333446499,0.6560960304160321
773136,-0.48822330180065365,1.3067246560709331,-0.4493224333446499,0.6513494899263749
773255,-0.016810586385415178,-0.7650850060748775,-0.4493224333446499,0.4330086274021453
773368,-4.513362641115382,-0.7650850060748775,-0.4493224333446499,-2.0565518594230374
774203,-0.016810586385415178,-0.7650850060748775,-0.4493224333446499,0.5160730859711457
774399,-0.7420609177934744,-0.7650850060748775,-0.4493224333446499,0.30247876393657375
774417,-0.0893356195262211,-0.7650850060748775,-0.4493224333446499,0.4709809513194029
774620,-0.6695358846526684,-0.7650850060748775,-0.4493224333446499,-0.013166178625628317
775426,-0.32866822889088065,-0.7650850060748775,-0.4493224333446499,0.428262086912488
776523,-0.8871109840750862,-0.7650850060748775,-0.4493224333446499,0.0983775228813154
776713,-0.7420609177934744,-0.7650850060748775,-0.4493224333446499,0.4448749786262885
776762,-0.6695358846526684,1.3067246560709331,-0.4493224333446499,0.5089532752366601
778282,-0.8073334476201997,-0.7650850060748775,-0.4493224333446499,0.5943910040504888
778675,-0.8145859509342803,-0.7650850060748775,-0.4493224333446499,0.6442296791918889
779934,0.708439745022644,0.5416396499960556,1.7757065597244894,0.3374845000477951
780174,-0.48822330180065365,-0.7650850060748775,-0.4493224333446499,-2.0565518594230374
781008,0.8534898113042558,-0.7650850060748775,-0.4493224333446499,0.3285847366296878
781098,0.6359147118818381,1.8483643060669888,1.3263841263798395,0.48700052547199574
781154,0.2732895461778085,-0.7650850060748775,-0.4493224333446499,0.49946019425734556
781214,0.2732895461778085,1.3067246560709331,-0.4493224333446499,0.29773222344691613
781595,-0.5970108515118625,-0.7650850060748775,-0.4493224333446499,0.6252435172332608
781901,0.7809647781634499,2.6134493121418663,-0.8986448666892998,0.7367872187402038
782451,0.4183396124594203,1.3067246560709331,-0.4493224333446499,0.48166066742113123
783119,0.49086464560022625,2.6134493121418663,-0.8986448666892998,0.7486535699643467
783782,-0.016810586385415178,1.3067246560709331,-0.4493224333446499,0.08888444190200118
785949,1.1435899438674795,3.9201739682127994,-1.3479673000339496,0.48996711327803133
785956,0.05571444675539074,1.3067246560709331,-0.4493224333446499,0.779506083147118
786141,-0.016810586385415178,-0.7650850060748775,-0.4493224333446499,-0.04342537424719241
786448,-0.161860652667027,0.5416396499960556,1.7757065597244894,0.3713036010366023
789156,-1.032161050356698,-0.7650850060748775,-0.4493224333446499,0.21941430536757303
789305,-0.7420609177934744,-0.7650850060748775,-0.4493224333446499,0.09007107702441533
790782,-4.513362641115382,-0.7650850060748775,-0.4493224333446499,-2.0565518594230374
790951,-0.002305579757253995,1.3067246560709331,-0.4493224333446499,0.5386191532970173
792981,-0.8073334476201997,-0.7650850060748775,-0.4493224333446499,0.41164919519868787
793972,-0.7420609177934744,-0.7650850060748775,-0.4493224333446499,0.04379230725025802
795185,0.6359147118818381,3.155088962137922,0.8770616930351898,0.25382672391758715
795314,-0.161860652667027,-0.7650850060748775,-0.4493224333446499,0.16720235998134397
795868,-0.37943575208944474,-0.7650850060748775,-0.4493224333446499,0.2823059668555305
796886,-0.002305579757253995,1.3067246560709331,-0.4493224333446499,0.42114227617800243
797826,-0.5970108515118625,-0.7650850060748775,-0.4493224333446499,-0.12708315037740037
799140,-0.8145859509342803,-0.7650850060748775,-0.4493224333446499,0.667962381640175
799380,-0.48822330180065365,-0.7650850060748775,-0.4493224333446499,0.2099212243882588
800607,-0.7420609177934744,-0.7650850060748775,-0.4493224333446499,0.19330833267445865
801363,-0.016810586385415178,-0.7650850060748775,-0.4493224333446499,0.25026681855034466
803209,0.15724949315251902,1.3067246560709331,-0.4493224333446499,0.7011881650677753
803475,-0.48822330180065365,-1.530170012149755,-0.8986448666892998,-0.22438723041537162
803475,-0.48822330180065365,-1.530170012149755,-0.8986448666892998,-0.22438723041537162
803475,-0.48822330180065365,-1.530170012149755,-0.8986448666892998,-0.22438723041537162
803475,-0.48822330180065365,-1.530170012149755,-0.8986448666892998,-0.22438723041537162
803536,0.6431672151959187,1.3067246560709331,-0.4493224333446499,0.6703356518850035
803744,0.9622773610154647,-0.7650850060748775,-0.4493224333446499,0.4970869240125169
803989,0.31680456606229207,-0.7650850060748775,-0.4493224333446499,0.3659637429857378
804264,-1.4673112492015334,-0.7650850060748775,-0.4493224333446499,0.15948923168565113
805005,0.9260148444450618,-0.7650850060748775,-0.4493224333446499,0.35706397956763114
805851,-0.23438568580783292,-0.7650850060748775,-0.4493224333446499,-0.31457149971885795
819439,-0.8871109840750862,-0.7650850060748775,-0.4493224333446499,0.20042814340894427
823328,-0.161860652667027,-0.7650850060748775,-0.4493224333446499,0.5303127074401168
824205,0.8534898113042558,-0.7650850060748775,-0.4493224333446499,-0.05588504303254283
832670,0.49086464560022625,2.6134493121418663,-0.8986448666892998,0.6015108147849744
837475,1.0710649107266736,2.6134493121418663,-0.8986448666892998,0.7652664616781468
842304,0.15724949315251902,-0.7650850060748775,-0.4493224333446499,0.44606161374870235
842817,-0.7420609177934744,-0.7650850060748775,-0.4493224333446499,0.13100998874770814
850323,-4.513362641115382,-0.7650850060748775,-0.4493224333446499,0.25026681855034466
853259,-0.016810586385415178,-0.7650850060748775,-0.4493224333446499,0.2929856829572586
853909,-0.8871109840750862,-0.7650850060748775,-0.4493224333446499,-0.20540106845674316
854613,-0.5970108515118625,-0.7650850060748775,-0.4493224333446499,0.6347365982125747
856053,-0.016810586385415178,1.3067246560709331,-0.4493224333446499,0.6845752733539751
856405,-4.513362641115382,-0.7650850060748775,-0.4493224333446499,-0.16624210941707143
857926,0.20076451303700257,0.5416396499960556,1.7757065597244894,0.7130545162919181
857971,-0.161860652667027,0.5416396499960556,1.7757065597244894,0.5611652206228892
858058,0.05571444675539074,1.3067246560709331,-0.4493224333446499,-0.02503252984977087
858093,-0.161860652667027,2.6134493121418663,-0.8986448666892998,0.7320406782505465
858646,-0.0893356195262211,1.3067246560709331,-0.4493224333446499,0.5682850313573747
858681,0.2732895461778085,1.3067246560709331,-0.4493224333446499,0.7700130021678041
858706,0.5633896787410322,-0.7650850060748775,-0.4493224333446499,0.5896444635608319
858805,0.2732895461778085,-0.7650850060748775,-0.4493224333446499,0.22653411610205895
858916,1.2886400101490914,2.6134493121418663,-0.8986448666892998,0.7913724343712613
858996,-0.32866822889088065,-0.7650850060748775,2.2250289930691394,0.5516721396435746
859292,-0.161860652667027,-0.7650850060748775,-0.4493224333446499,0.7593332860660754
859870,0.2732895461778085,-0.7650850060748775,-0.4493224333446499,0.7605199211884899
860412,-0.23438568580783292,-0.7650850060748775,-0.4493224333446499,0.7913724343712613
860593,-0.48822330180065365,1.3067246560709331,-0.4493224333446499,0.7201743270264037
860748,-0.6695358846526684,1.3067246560709331,-0.4493224333446499,0.6347365982125747
860757,-0.5970108515118625,-0.7650850060748775,-0.4493224333446499,0.5659117611125458
861388,-0.0893356195262211,-0.7650850060748775,-0.4493224333446499,0.454368059605603
861414,-0.32866822889088065,-0.7650850060748775,-0.4493224333446499,0.5546387274496098
862107,-1.2932511696635993,1.3067246560709331,-0.4493224333446499,0.28111933173311604
862301,-0.8073334476201997,-0.7650850060748775,-0.4493224333446499,0.6133771660091176
862333,-0.23438568580783292,-2.2952550182246325,-1.3479673000339496,-0.011386225942006601
862333,-0.23438568580783292,-2.2952550182246325,-1.3479673000339496,-0.011386225942006601
862333,-0.23438568580783292,-2.2952550182246325,-1.3479673000339496,-0.011386225942006601
862333,-0.23438568580783292,-2.2952550182246325,-1.3479673000339496,-0.011386225942006601
862333,-0.23438568580783292,-2.2952550182246325,-1.3479673000339496,-0.011386225942006601
862333,-0.23438568580783292,-2.2952550182246325,-1.3479673000339496,-0.011386225942006601
862333,-0.23438568580783292,-2.2952550182246325,-1.3479673000339496,-0.011386225942006601
862333,-0.23438568580783292,-2.2952550182246325,-1.3479673000339496,-0.011386225942006601
862333,-0.23438568580783292,-2.2952550182246325,-1.3479673000339496,-0.011386225942006601
862398,0.12823947989619666,1.3067246560709331,-0.4493224333446499,0.6228702469884319
862637,0.9622773610154647,3.155088962137922,0.8770616930351898,0.7842526236367756
862710,-0.5244858183710566,-0.7650850060748775,-0.4493224333446499,0.6774554626194892
862835,0.05571444675539074,-0.7650850060748775,-0.4493224333446499,0.5136998157263174
862865,-0.6477783747104267,-0.7650850060748775,-0.4493224333446499,0.5848979230711749
862906,-1.032161050356698,-0.7650850060748775,-0.4493224333446499,0.4116491951986882
863582,-0.30691071894863886,1.3067246560709331,-0.4493224333446499,0.6845752733539751
863790,-0.32866822889088065,-0.7650850060748775,-0.4493224333446499,0.48344062010475264
865224,-0.32866822889088065,-0.7650850060748775,-0.4493224333446499,0.07227155018820103
865239,-0.7420609177934744,-0.7650850060748775,-0.4493224333446499,-0.10335044792911399
865928,-1.779168891706999,-0.7650850060748775,-0.4493224333446499,-2.0565518594230374
866019,0.05571444675539074,-0.7650850060748775,-0.4493224333446499,0.01531306431231501
866576,0.9985398775858677,3.155088962137922,0.8770616930351898,0.7557733806988329
866612,0.15724949315251902,1.3067246560709331,-0.4493224333446499,0.6940683543332893
866629,0.20076451303700257,1.3067246560709331,-0.4493224333446499,0.7344139484953752
866675,-0.32866822889088065,-0.7650850060748775,-0.4493224333446499,0.7391604889850322
866682,-0.5970108515118625,-0.7650850060748775,-0.4493224333446499,0.3677436956693595
867005,-0.161860652667027,-0.7650850060748775,-0.4493224333446499,0.45674132985043103
867216,0.2732895461778085,-0.7650850060748775,-0.4493224333446499,0.1909350624296297
867241,0.15724949315251902,0.5416396499960556,1.7757065597244894,0.7913724343712613
867547,0.31680456606229207,2.6134493121418663,-0.8986448666892998,0.6827953206703538
867774,0.6359147118818381,2.6134493121418663,-0.8986448666892998,0.43538189764697394
868161,-0.8073334476201997,-0.7650850060748775,-0.4493224333446499,0.4116491951986882
868319,-0.6695358846526684,-0.7650850060748775,-0.4493224333446499,0.3072253044262307
868362,-0.161860652667027,-0.7650850060748775,-0.4493224333446499,0.46623441082974526
868369,-0.161860652667027,-0.7650850060748775,-0.4493224333446499,0.27340620343742317
868372,-0.4519607852302507,-0.7650850060748775,-0.4493224333446499,0.15770927900202975
868413,-0.23438568580783292,1.3067246560709331,-0.4493224333446499,0.27637279124345904
868541,-0.0893356195262211,1.3067246560709331,-0.4493224333446499,0.6133771660091176
868576,-0.161860652667027,1.3067246560709331,-0.4493224333446499,0.7913724343712613
868587,-0.161860652667027,-0.7650850060748775,-0.4493224333446499,0.4757274918090598
868651,-0.7420609177934744,-0.7650850060748775,-0.4493224333446499,0.758146650943661
868687,-0.4519607852302507,-0.7650850060748775,-0.4493224333446499,0.5326859776849459
868726,-0.23438568580783292,-0.7650850060748775,-0.4493224333446499,0.786032576320397
868932,0.31680456606229207,1.3067246560709331,-0.4493224333446499,0.6537227601712035
868969,-0.7420609177934744,-0.7650850060748775,-0.4493224333446499,0.13634984679857265
869016,0.31680456606229207,-0.7650850060748775,-0.4493224333446499,0.7557733806988326
869167,-0.5970108515118625,-0.7650850060748775,-0.4493224333446499,0.7439070294746898
869174,0.20076451303700257,-0.7650850060748775,-0.4493224333446499,0.30247876393657314
869240,-0.30691071894863886,1.3067246560709331,-0.4493224333446499,0.7913724343712613
869285,-0.8145859509342803,-0.7650850060748775,-0.4493224333446499,0.606257355274632
869408,-0.0893356195262211,1.3067246560709331,-0.4493224333446499,0.7367872187402038
869477,-0.48822330180065365,-0.7650850060748775,-0.4493224333446499,0.6893218138436323
869529,0.12823947989619666,-0.7650850060748775,-0.4493224333446499,0.5208196264608026
869543,-0.48822330180065365,-0.7650850060748775,-0.4493224333446499,0.17194890047100125
869631,-0.48822330180065365,-0.7650850060748775,-0.4493224333446499,-2.0565518594230374
869725,-0.23438568580783292,-0.7650850060748775,-0.4493224333446499,0.12389017801322254
869743,-0.0893356195262211,-0.7650850060748775,-0.4493224333446499,0.7611132387496968
870154,-0.23438568580783292,-0.7650850060748775,-0.4493224333446499,0.39503630348488805
870257,0.15724949315251902,-0.7650850060748775,-0.4493224333446499,0.2858658722227736
870280,-0.23438568580783292,-0.7650850060748775,-0.4493224333446499,0.34757089858831625
870429,-1.5398362823423395,-0.7650850060748775,-0.4493224333446499,-0.11284352890842854
870468,-0.4519607852302507,0.5416396499960556,1.7757065597244894,0.40690265470903125
870511,-0.016810586385415178,-0.7650850060748775,-0.4493224333446499,0.7628931914333186
870528,-0.30691071894863886,-0.7650850060748775,-0.4493224333446499,0.42351554642283074
870728,-0.4519607852302507,-0.7650850060748775,-0.4493224333446499,0.6365165508961961
870879,-1.032161050356698,-0.7650850060748775,-0.4493224333446499,0.020059604801971966
870973,-0.161860652667027,-0.7650850060748775,-0.4493224333446499,0.2627264873356948
871222,-0.002305579757253995,1.3067246560709331,-0.4493224333446499,0.7878125290040184
871609,-0.37943575208944474,-0.22344535607882188,4.000735552793628,0.49234038352285997
871759,0.5633896787410322,-0.7650850060748775,-0.4493224333446499,0.7866258938816043
871827,-0.37943575208944474,-0.7650850060748775,-0.4493224333446499,0.11024387410545795
871877,-0.37943575208944474,1.3067246560709331,-0.4493224333446499,0.48700052547199546
871948,-1.3222611829199218,-0.7650850060748775,-0.4493224333446499,0.5160730859711457
871974,-1.032161050356698,-0.7650850060748775,-0.4493224333446499,0.42826208691248835
872054,-0.32866822889088065,-0.7650850060748775,-0.4493224333446499,0.6204969767436035
872119,-1.032161050356698,-0.7650850060748775,-0.4493224333446499,0.2099212243882588
872229,-0.48822330180065365,-0.7650850060748775,-0.4493224333446499,0.7083079758022608
872307,-0.6477783747104267,1.3067246560709331,-0.4493224333446499,0.17194890047100125
872672,-0.6477783747104267,-0.7650850060748775,-0.4493224333446499,0.21644771756153716
873135,-0.4519607852302507,0.5416396499960556,1.7757065597244894,0.11024387410545795
873142,-1.3947862160607276,-0.7650850060748775,-0.4493224333446499,0.13160330630891506
873913,-0.8073334476201997,-0.7650850060748775,-0.4493224333446499,0.2170410351227444
873941,-0.4519607852302507,-0.7650850060748775,-0.4493224333446499,0.35350407420038804
874242,0.8027222881056917,-0.22344535607882188,4.000735552793628,0.48047403229871677
874305,-0.8145859509342803,-0.7650850060748775,-0.4493224333446499,0.2787460614882874
874587,-0.161860652667027,-1.530170012149755,4.450057986138279,0.133976576553744
875646,0.6431672151959187,0.5416396499960556,1.7757065597244894,0.6471962669979251
875866,-0.4519607852302507,1.3067246560709331,-0.4493224333446499,0.7439070294746898
876022,-0.161860652667027,-0.7650850060748775,-0.4493224333446499,0.551672139643574
876091,0.47635963897206507,-0.7650850060748775,2.2250289930691394,0.696441624578118
877033,-0.32866822889088065,-0.7650850060748775,-0.4493224333446499,0.5314993425625314
877064,0.8027222881056917,-0.7650850060748775,-0.4493224333446499,0.3451976283434876
877755,-0.37943575208944474,-1.530170012149755,-0.8986448666892998,0.6560960304160321
877755,-0.37943575208944474,-1.530170012149755,-0.8986448666892998,0.6560960304160321
877755,-0.37943575208944474,-1.530170012149755,-0.8986448666892998,0.6560960304160321
877755,-0.37943575208944474,-1.530170012149755,-0.8986448666892998,0.6560960304160321
877772,-0.4519607852302507,-0.7650850060748775,-0.4493224333446499,0.5042067347470025
877825,-0.7420609177934744,-0.7650850060748775,-0.4493224333446499,0.49946019425734556
877922,0.9622773610154647,0.5416396499960556,1.7757065597244894,0.5825246528263459
878088,-0.32866822889088065,-0.7650850060748775,-0.4493224333446499,0.29298568295725885
878106,-0.161860652667027,-0.7650850060748775,-0.4493224333446499,0.6727089221298322
878213,-0.8145859509342803,-0.7650850060748775,-0.4493224333446499,0.06040519896405785
878360,-0.002305579757253995,-0.7650850060748775,-0.4493224333446499,0.29298568295725885
878394,0.05571444675539074,1.3067246560709331,-0.4493224333446499,0.774759542657461
878446,-0.9596360172158921,-0.7650850060748775,-0.4493224333446499,0.31909165565037323
878614,0.9622773610154647,-1.530170012149755,4.450057986138279,0.5599785855004744
878614,0.9622773610154647,-1.530170012149755,4.450057986138279,0.5599785855004744
878614,0.9622773610154647,-1.530170012149755,4.450057986138279,0.5599785855004744
878614,0.9622773610154647,-1.530170012149755,4.450057986138279,0.5599785855004744
878831,-0.32866822889088065,-0.7650850060748775,-0.4493224333446499,0.7041547528738108
878914,-1.1336960967538263,-0.7650850060748775,-0.4493224333446499,0.09719088775890093
879362,-0.5244858183710566,-0.7650850060748775,-0.4493224333446499,0.1956816029192873
879639,-0.8073334476201997,-0.7650850060748775,-0.4493224333446499,0.3588439322512522
879871,0.8027222881056917,-0.22344535607882188,4.000735552793628,0.6347365982125747
879885,-0.161860652667027,-0.7650850060748775,2.2250289930691394,0.5231928967056316
880506,-0.7420609177934744,1.3067246560709331,-0.4493224333446499,0.17194890047100156
880575,-0.8073334476201997,-0.7650850060748775,-0.4493224333446499,0.28823914246760163
880579,1.1218324339252377,0.31819429391723375,5.776442112518119,0.7866258938816043
880780,-1.1046860834975039,1.3067246560709331,-0.4493224333446499,0.6988148948229463
880783,-0.4519607852302507,-0.7650850060748775,-0.4493224333446499,0.36893033079177334
880809,-1.4673112492015334,-0.7650850060748775,-0.4493224333446499,-0.24100012212917207
880942,-0.0893356195262211,-0.7650850060748775,-0.4493224333446499,0.18144198145031548
881254,0.49086464560022625,1.8483643060669888,1.3263841263798395,0.7789127655859112
881936,-1.17721111663831,-0.7650850060748775,-0.4493224333446499,0.36181052005728775
882019,-0.23438568580783292,-0.7650850060748775,-0.4493224333446499,0.30900525710985177
882063,-0.161860652667027,3.9201739682127994,-1.3479673000339496,0.07405150287182242
882253,0.12823947989619666,-0.7650850060748775,-0.4493224333446499,0.7889991641264326
882595,-0.002305579757253995,-0.7650850060748775,-0.4493224333446499,0.49946019425734556
882769,-0.23438568580783292,-0.7650850060748775,-0.4493224333446499,-0.11284352890842854
883072,-0.6477783747104267,-0.7650850060748775,-0.4493224333446499,0.0277727330976648
883270,-0.016810586385415178,-0.7650850060748775,-0.4493224333446499,0.5801513825815173
883344,-0.161860652667027,-0.7650850060748775,-0.4493224333446499,0.47810076205388846
883631,-0.6477783747104267,-0.7650850060748775,-0.4493224333446499,0.3357045473641734
885012,-0.48822330180065365,-0.7650850060748775,-0.4493224333446499,0.399782843974545
885117,-0.30691071894863886,-0.7650850060748775,-0.4493224333446499,0.47276090400302395
885204,-0.48822330180065365,-0.7650850060748775,-0.4493224333446499,-2.0565518594230374
885300,0.05571444675539074,-0.7650850060748775,-0.4493224333446499,0.6560960304160321
885345,1.2886400101490914,-0.7650850060748775,-0.4493224333446499,0.5208196264608029
885583,-0.32866822889088065,-0.7650850060748775,-0.4493224333446499,0.4045293844642026
885790,-1.779168891706999,-0.7650850060748775,-0.4493224333446499,0.544552328909089
885908,-0.30691071894863886,-1.530170012149755,-0.8986448666892998,-0.23150704114985754
885908,-0.30691071894863886,-1.530170012149755,-0.8986448666892998,-0.23150704114985754
885908,-0.30691071894863886,-1.530170012149755,-0.8986448666892998,-0.23150704114985754
885908,-0.30691071894863886,-1.530170012149755,-0.8986448666892998,-0.23150704114985754
886463,0.47635963897206507,-0.7650850060748775,-0.4493224333446499,-0.07190461718513542
886668,0.9985398775858677,-0.7650850060748775,-0.4493224333446499,0.7557733806988323
886896,-0.32866822889088065,0.5416396499960556,1.7757065597244894,0.6893218138436323
886938,-1.6123613154831453,-0.7650850060748775,-0.4493224333446499,0.5730315718470317
887833,-0.002305579757253995,2.3900039560630444,3.1020906861043294,0.34282435809865897
888160,-0.6477783747104267,1.3067246560709331,-0.4493224333446499,0.21288781219429437
888164,0.49086464560022625,0.5416396499960556,1.7757065597244894,0.7296674080057183
888209,-0.37943575208944474,1.3067246560709331,-0.4493224333446499,0.5208196264608026
888304,0.05571444675539074,-0.7650850060748775,-0.4493224333446499,0.25501335904000166
888350,-0.37943575208944474,-1.530170012149755,-0.8986448666892998,0.6365165508961964
888350,-0.37943575208944474,-1.530170012149755,-0.8986448666892998,0.6365165508961964
888350,-0.37943575208944474,-1.530170012149755,-0.8986448666892998,0.6365165508961964
888350,-0.37943575208944474,-1.530170012149755,-0.8986448666892998,0.6365165508961964
888563,-0.37943575208944474,-0.7650850060748775,-0.4493224333446499,0.4733542215642312
889507,0.8027222881056917,0.5416396499960556,1.7757065597244894,0.38791649275040246
889651,-0.4519607852302507,-0.7650850060748775,-0.4493224333446499,-0.03274565814546402
889753,-0.161860652667027,-0.7650850060748775,-0.4493224333446499,0.22653411610205895
889830,0.2732895461778085,1.0832792999921113,3.5514131194489793,0.7439070294746898
889830,0.2732895461778085,1.0832792999921113,3.5514131194489793,0.7439070294746898
889830,0.2732895461778085,1.0832792999921113,3.5514131194489793,0.7439070294746898
889830,0.2732895461778085,1.0832792999921113,3.5514131194489793,0.7439070294746898
889889,-0.32866822889088065,0.5416396499960556,1.7757065597244894,0.40927592495385956
889967,-0.161860652667027,-0.7650850060748775,-0.4493224333446499,0.44487497862628816
890916,-0.7420609177934744,-0.7650850060748775,-0.4493224333446499,0.022432875046800603
891316,-0.6695358846526684,-0.7650850060748775,-0.4493224333446499,0.3594372498124591
891369,0.47635963897206507,0.5416396499960556,1.7757065597244894,0.7367872187402038
891389,-1.3222611829199218,-0.7650850060748775,-0.4493224333446499,0.2645064400193159
891656,0.9985398775858677,-0.7650850060748775,-0.4493224333446499,0.7296674080057183
891694,0.8534898113042558,1.8483643060669888,1.3263841263798395,0.1885617921848017
891766,0.15724949315251902,-0.7650850060748775,2.2250289930691394,0.4519947893607741
892062,-1.6123613154831453,-0.7650850060748775,-0.4493224333446499,0.2627264873356945
892271,-0.5244858183710566,-0.7650850060748775,-0.4493224333446499,-0.15912229868258584
892468,0.12823947989619666,0.5416396499960556,1.7757065597244894,0.48522057278837405
892650,-0.8871109840750862,-0.7650850060748775,-0.4493224333446499,0.3641837903021164
892895,-1.1046860834975039,-0.7650850060748775,-0.4493224333446499,0.3262114663848589
893167,-0.002305579757253995,0.5416396499960556,1.7757065597244894,0.37367687128143096
893792,-0.6695358846526684,-0.7650850060748775,-0.4493224333446499,0.08829112434079393
894082,-1.2932511696635993,-0.7650850060748775,-0.4493224333446499,-2.0565518594230374
894211,0.12823947989619666,-0.7650850060748775,-0.4493224333446499,-0.19353471723259996
894563,-0.8145859509342803,1.3067246560709331,-0.4493224333446499,0.2170410351227444
894720,0.31680456606229207,-0.7650850060748775,-0.4493224333446499,0.26806634538655866
894866,-0.8073334476201997,-0.7650850060748775,-0.4493224333446499,-0.050545184981678
895416,-0.30691071894863886,2.6134493121418663,-0.8986448666892998,-0.14310272452999295
896069,0.15724949315251902,-0.7650850060748775,-0.4493224333446499,0.03311259114852931
896849,-0.6477783747104267,-0.7650850060748775,-0.4493224333446499,0.6204969767436035
896992,0.9260148444450618,3.155088962137922,0.8770616930351898,-0.03808551619632821
